system:index,Blue,Blue_contrast,Blue_corr,Blue_diss,DEM,Green,Green_contrast,Green_corr,Green_diss,NDVI,NDWI,Near-Infrared,Near-Infrared_contrast,Near-Infrared_corr,Near-Infrared_diss,OSAVI,RGVI,Red,Red_contrast,Red_corr,Red_diss,label,name,random,.geo
000000000000000006be,83,563.943126898731,-0.0065081361830304565,18.66478208654812,1.9729298,92,530.2599092571414,0.01315325648738757,18.153016286972463,0.40429524,-0.47184175,255,0.0,1.0,0.0,0.4041170110818634,-0.08340738,108,608.4246031930822,0.04398245882914468,19.619140149764977,2,VegetatedWoody,0.19137669171705718,"{""type"":""Point"",""coordinates"":[-121.75071102104828,36.807774500498496]}"
000000000000000006bf,105,134.41367479821906,0.07204411616528236,9.734235947619062,1.9927378,115,131.22731743367973,0.045233406436155615,9.804137377392713,0.31207782,-0.37796152,255,0.0,1.0,0.0,0.3119493196474858,-0.07477225,134,136.7379731174444,0.061238151452180326,10.147156963904603,2,VegetatedWoody,0.35332752860628036,"{""type"":""Point"",""coordinates"":[-121.75071102104828,36.807774500498496]}"
000000000000000006cd,115,137.20747566021706,-0.0123838141632348,9.457503570704462,1.9833683,126,125.29279314932573,-6.38548899887445E-4,8.963008724207857,0.2774525,-0.33864415,255,0.0,1.0,0.0,0.2773413570007073,-0.06753509,144,139.93416233859372,0.0011272902683219302,9.625405780492208,2,VegetatedWoody,0.9068493762730842,"{""type"":""Point"",""coordinates"":[-121.75071102104828,36.807774500498496]}"
000000000000000006cf,120,93.02353275223167,-0.22890410819752152,7.819147553635382,1.9676036,132,90.57461707948649,-0.25233914524468765,7.608252367499141,0.25214162,-0.31709665,255,0.0,1.0,0.0,0.2520425737269588,-0.07062723,152,92.10598345360239,-0.2750214253826385,7.603423701247263,2,VegetatedWoody,0.43446519550244167,"{""type"":""Point"",""coordinates"":[-121.75071102104828,36.807774500498496]}"
000000000000000006d4,101,417.05540431230355,0.11175075347456004,16.641183279220314,2.0109763,110,463.41939883635825,0.13205690390845162,17.558149305402324,0.32974797,-0.39711183,255,0.0,1.0,0.0,0.32961016461949494,-0.07777205,129,474.9607517747294,0.14488262988779116,17.757647349717942,2,VegetatedWoody,0.8841746643976652,"{""type"":""Point"",""coordinates"":[-121.75071102104828,36.807774500498496]}"
000000000000000006dd,100,227.72511953852538,0.021461995868078496,11.628958138471386,2.0088267,110,246.95618303862463,0.024774641370045286,12.162210252915443,0.335212,-0.39856964,255,0.0,1.0,0.0,0.33507153271956563,-0.0731665,127,261.75895658091787,0.019129367150387714,12.535704440208825,2,VegetatedWoody,0.5842063115666999,"{""type"":""Point"",""coordinates"":[-121.75071102104828,36.807774500498496]}"
000000000000000006ee,104,95.68542558319119,0.04531449425462475,8.243881293102945,1.987232,117,89.00326209505722,0.04611473204338575,7.861860630236677,0.30088487,-0.3697132,255,0.0,1.0,0.0,0.30076204200228873,-0.07752408,137,78.8402431876168,0.04591103254906574,7.361933805980259,2,VegetatedWoody,0.678936568943992,"{""type"":""Point"",""coordinates"":[-121.75071102104828,36.807774500498496]}"
00000000000000000710,120,92.55255431706973,0.07199130324197077,7.6733063947229745,1.9716393,130,86.38942360087349,0.005796554701446948,7.3162457265990035,0.26541695,-0.32625547,255,0.0,1.0,0.0,0.2653114380030559,-0.06670034,148,96.09792752478626,-0.00504639444855845,7.854135868268382,2,VegetatedWoody,0.8578138773555176,"{""type"":""Point"",""coordinates"":[-121.75071102104828,36.807774500498496]}"
000000000000000004e2,104,215.31035810004948,0.13770491157344888,11.920003508972648,1.9802543,112,216.7644320940904,0.12965503748586915,12.120312810357385,0.32506904,-0.3884932,255,0.0,1.0,0.0,0.3249338691684085,-0.07263516,130,220.3070229350658,0.1567448538353523,12.083330123221522,2,VegetatedWoody,0.16503617989364383,"{""type"":""Point"",""coordinates"":[-121.75070656194723,36.807774500498496]}"
000000000000000004e3,89,136.0968904221671,0.15285472855778345,9.81728934565433,2.0085363,96,137.24364191548028,0.15974803221515937,9.932294208535913,0.39103645,-0.4552487,255,0.0,1.0,0.0,0.3908656532199414,-0.078280866,112,146.06634585194337,0.16083071256833176,10.204901168995441,2,VegetatedWoody,0.2791063649226152,"{""type"":""Point"",""coordinates"":[-121.75070656194723,36.807774500498496]}"
000000000000000004e7,125,48.236503587857115,-0.03183272870282812,5.494122718744052,1.9553179,131,50.26063283648524,-0.027201395577904672,5.496615738637717,0.2580733,-0.3223613,255,0.0,1.0,0.0,0.2579714964876737,-0.07012352,150,55.251806627109495,-0.05032148165442137,6.003850791689871,2,VegetatedWoody,0.15658685305145637,"{""type"":""Point"",""coordinates"":[-121.75070656194723,36.807774500498496]}"
000000000000000004ec,110,251.7843839901602,0.2522677609576859,12.741540110573544,1.9629376,116,245.0575844132754,0.2625618370057336,12.505591640492327,0.30453667,-0.37488565,255,0.0,1.0,0.0,0.3044120115391083,-0.07948814,136,251.09411691524943,0.26095834284900404,12.737617558750832,2,VegetatedWoody,0.9607839087721668,"{""type"":""Point"",""coordinates"":[-121.75070656194723,36.807774500498496]}"
000000000000000004ed,95,149.44007033241192,0.01716688242985795,9.395148751093373,1.9937717,102,149.78310573913762,0.019854128741048516,9.521066985523039,0.36363247,-0.42849606,255,0.0,1.0,0.0,0.3634767814970224,-0.07693787,119,164.75938659675543,0.050526304146555276,9.967220775377944,2,VegetatedWoody,0.7225125653969005,"{""type"":""Point"",""coordinates"":[-121.75070656194723,36.807774500498496]}"
000000000000000004f3,117,188.81176000465294,0.09056957682106488,10.731976880915806,1.9815011,125,212.66252198614416,0.10336812812151094,11.537066424563589,0.2812375,-0.3417698,255,0.0,1.0,0.0,0.2811244356911819,-0.06700008,143,228.04484260456402,0.0913472171865625,12.119115265717252,2,VegetatedWoody,0.7475885444773047,"{""type"":""Point"",""coordinates"":[-121.75070656194723,36.807774500498496]}"
000000000000000004f7,82,875.8496924273281,0.20403412612700705,24.83510885211695,1.9479346,80,920.3670190746334,0.2036286560640874,25.234687873883896,0.48825932,-0.52586764,255,0.0,1.0,0.0,0.48802927299658777,-0.05254696,89,998.738691627517,0.19853657389664914,26.005325398514334,2,VegetatedWoody,0.7665191167083105,"{""type"":""Point"",""coordinates"":[-121.75070656194723,36.807774500498496]}"
000000000000000004fc,126,572.1955261803099,0.11744978731841495,19.26050899454347,1.9654365,133,541.4511433206025,0.12541177596533976,18.76836635182641,0.25792122,-0.31685442,255,0.0,1.0,0.0,0.2578191378262943,-0.06435138,151,602.0785230313953,0.1423644654259884,19.73945719556744,2,VegetatedWoody,0.7732430439141413,"{""type"":""Point"",""coordinates"":[-121.75070656194723,36.807774500498496]}"
00000000000000000501,108,52.26967707109,-0.18193545528186986,4.769784437789323,1.9650549,115,52.45396918138921,-0.14958655429314185,4.711312093617135,0.28667352,-0.37900132,255,0.0,1.0,0.0,0.2865578173941438,-0.10357583,141,77.40584158859163,-0.086767479216414,6.160449663089223,2,VegetatedWoody,0.42403510974455316,"{""type"":""Point"",""coordinates"":[-121.75070656194723,36.807774500498496]}"
00000000000000000504,102,49.67457441880644,0.09403610682265538,5.504575282417473,1.9739368,110,41.46962338578504,0.10953842518980048,5.103715569772105,0.31970438,-0.3989308,255,0.0,1.0,0.0,0.31957201854210254,-0.090785556,131,64.3017551295178,0.05531992211155415,6.435113984084955,2,VegetatedWoody,0.9792316971065984,"{""type"":""Point"",""coordinates"":[-121.75070656194723,36.807774500498496]}"
00000000000000000509,99,497.4707196722363,0.22037356574720451,19.450459842114928,1.9734836,108,527.3109689005116,0.2174936095810057,20.032365780107245,0.34457994,-0.40470216,255,0.0,1.0,0.0,0.34443419928654273,-0.07011774,125,570.9041810775171,0.22078765981956208,21.039206400953507,2,VegetatedWoody,0.1510625576357626,"{""type"":""Point"",""coordinates"":[-121.75070656194723,36.807774500498496]}"
0000000000000000050a,62,151.73551310539628,-0.15472257347677054,10.52185554232095,1.9636049,68,177.48343470459085,-0.12202657357632499,11.267483208322385,0.4978497,-0.5812233,255,0.0,1.0,0.0,0.49761583100705187,-0.11737653,86,195.8652306328268,-0.08969965065220252,11.604425013308,2,VegetatedWoody,0.7127561597609737,"{""type"":""Point"",""coordinates"":[-121.75070656194723,36.807774500498496]}"
0000000000000000050d,55,244.43047281131385,0.1251485699667646,13.687010598430263,1.9581094,58,305.6667286614119,0.16271873276782342,15.488563372709125,0.56414175,-0.6321789,255,0.0,1.0,0.0,0.5638649360176572,-0.10647137,71,378.6230851790939,0.1624486375633946,17.145082843531668,2,VegetatedWoody,0.5214261601761616,"{""type"":""Point"",""coordinates"":[-121.75070656194723,36.807774500498496]}"
00000000000000000516,114,77.66584952345092,-0.14476581011466225,7.042191809307204,1.9525679,121,93.89556757164901,-0.20415103785860605,7.834948300809869,0.29045966,-0.35820913,255,0.0,1.0,0.0,0.29034202717092394,-0.07567911,140,99.48437237801404,-0.16849697043186632,8.053336004784278,2,VegetatedWoody,0.40828022241922923,"{""type"":""Point"",""coordinates"":[-121.75070656194723,36.807774500498496]}"
00000000000000000517,87,421.7408285161039,0.1020522393602399,17.250255686616914,1.9481004,92,472.00894839103916,0.10312385402528781,17.800613081584356,0.39761266,-0.47282854,255,0.0,1.0,0.0,0.39743753288915695,-0.09337168,110,530.8181250724951,0.1177005316129418,19.256715647570772,2,VegetatedWoody,0.31280349550713427,"{""type"":""Point"",""coordinates"":[-121.75070656194723,36.807774500498496]}"
00000000000000000519,109,129.17860794827538,-0.16078538776387638,9.163155256388698,2.0067608,120,140.09676082811225,-0.15295000841718126,9.743353897209374,0.29784545,-0.360914,255,0.0,1.0,0.0,0.29772417194375694,-0.07073829,138,129.02961384580962,-0.1629542052908154,9.13398370684421,2,VegetatedWoody,0.8778060139064043,"{""type"":""Point"",""coordinates"":[-121.75070656194723,36.807774500498496]}"
0000000000000000051c,100,94.44715721991447,0.18730711483818055,7.999510869034748,1.9624531,107,102.30942564368449,0.1816911141607107,8.243876176593536,0.33518252,-0.40955976,255,0.0,1.0,0.0,0.3350421066169655,-0.0862478,127,102.19703746197287,0.21785527654412526,8.422145687283656,2,VegetatedWoody,0.38229660338273663,"{""type"":""Point"",""coordinates"":[-121.75070656194723,36.807774500498496]}"
0000000000000000051f,60,407.92213139135515,-0.18201683291522322,17.381652369800822,1.975584,67,436.29797729367647,-0.17254114620627953,17.845302623383613,0.5134966,-0.5860038,255,0.0,1.0,0.0,0.5132520474768751,-0.10476832,82,479.48449837365075,-0.16795610714137876,18.727775956489875,2,VegetatedWoody,0.48280417981009205,"{""type"":""Point"",""coordinates"":[-121.75070656194723,36.807774500498496]}"
00000000000000000522,116,117.88632803386444,-0.14349145468209723,8.920419669264028,1.9591535,125,120.90384029002749,-0.13169912515848933,8.938734006116787,0.27889693,-0.3429811,255,0.0,1.0,0.0,0.2787850518523458,-0.07086495,144,115.6842749561578,-0.16352353486357807,8.846444613327794,2,VegetatedWoody,0.0286709597814635,"{""type"":""Point"",""coordinates"":[-121.75070656194723,36.807774500498496]}"
00000000000000000529,114,192.31711444839047,0.3020775356041481,11.934435038320988,1.9654177,122,186.904594644268,0.3070971787302409,11.765879181964655,0.28335345,-0.35469943,255,0.0,1.0,0.0,0.2832393458330641,-0.07937868,142,165.38537028627871,0.29656583680137055,11.072835893702324,2,VegetatedWoody,0.7637124403300594,"{""type"":""Point"",""coordinates"":[-121.75070656194723,36.807774500498496]}"
0000000000000000052f,105,117.10422136415553,0.3038046474206475,9.146880576099978,1.9583551,112,119.15347013301852,0.32252939145833176,9.190099590294123,0.30872455,-0.3900783,255,0.0,1.0,0.0,0.3085978385871597,-0.092506126,135,104.58577022858046,0.3199269681926929,8.57341531246794,2,VegetatedWoody,0.7110545479000455,"{""type"":""Point"",""coordinates"":[-121.75070656194723,36.807774500498496]}"
0000000000000000053a,100,79.65543177399152,-0.07525423453867228,6.986824334938197,2.0164862,108,95.16975203641434,-0.052692408094797576,8.14351485568174,0.3336635,-0.40335912,255,0.0,1.0,0.0,0.3335239374470486,-0.08054006,127,91.11656861774787,-0.07976500768078025,7.8478661104642615,2,VegetatedWoody,0.6113738263207209,"{""type"":""Point"",""coordinates"":[-121.75070656194723,36.807774500498496]}"
0000000000000000053f,113,664.3584729507998,0.0492593279159411,22.122883723803195,1.9522694,117,707.7158720809531,0.02764036166453316,22.53099226995001,0.31697908,-0.3726605,255,0.0,1.0,0.0,0.3168470861298824,-0.063770324,133,791.100317653375,0.04017620084442397,23.612240784015572,2,VegetatedWoody,0.01561498464279143,"{""type"":""Point"",""coordinates"":[-121.75070656194723,36.807774500498496]}"
00000000000000000540,91,316.85214629246286,0.1762253496634084,15.062773571351538,1.9814512,98,331.4054715037678,0.18036848266422256,15.392891053395134,0.38107342,-0.44411698,255,0.0,1.0,0.0,0.3809079586250059,-0.07626362,115,343.4866489652325,0.19568630784755411,15.608501950647018,2,VegetatedWoody,0.5471089149110381,"{""type"":""Point"",""coordinates"":[-121.75070656194723,36.807774500498496]}"
00000000000000000542,95,291.03687038849887,0.22692552135773764,14.993773126254979,1.9779942,103,303.37027386661384,0.22114441057366624,15.28173917148295,0.36754936,-0.426581,255,0.0,1.0,0.0,0.3673915616343791,-0.07002529,118,328.5347269336902,0.22952179280595206,15.835621580621305,2,VegetatedWoody,0.791019000518909,"{""type"":""Point"",""coordinates"":[-121.75070656194723,36.807774500498496]}"
00000000000000000543,100,524.54368201363,0.16659662427037464,19.71384632904907,1.9594159,106,540.3472129517647,0.12908470210208733,20.120578915526927,0.34515464,-0.4177811,255,0.0,1.0,0.0,0.34500779121143704,-0.08595333,125,565.9009975728029,0.12170056708909968,20.650645745072932,2,VegetatedWoody,0.4154813149123163,"{""type"":""Point"",""coordinates"":[-121.75070656194723,36.807774500498496]}"
00000000000000000545,95,257.42980185508407,0.06891043365908231,12.812483244003392,1.9654877,102,277.5979137475241,0.07475175490852339,13.49988311818909,0.34649166,-0.42774588,255,0.0,1.0,0.0,0.34634489043476535,-0.09581875,124,314.268808267376,0.08696841284561653,14.745665220360046,2,VegetatedWoody,0.5096578563358783,"{""type"":""Point"",""coordinates"":[-121.75070656194723,36.807774500498496]}"
00000000000000000546,79,195.86591306457854,-0.01177429958631318,12.24235609512659,1.9975075,86,195.41966468257786,-0.025479974869790797,12.372830925495112,0.4279648,-0.49481755,255,0.0,1.0,0.0,0.4277731393739038,-0.084802836,102,216.4477154792386,-0.0031382566169984305,12.910023460224455,2,VegetatedWoody,0.7149667881898517,"{""type"":""Point"",""coordinates"":[-121.75070656194723,36.807774500498496]}"
00000000000000000547,101,169.86712083754594,0.18065738000911905,10.59063186293489,1.9869287,110,178.56683910698828,0.20997204987050844,10.647931311150803,0.33180562,-0.3975412,255,0.0,1.0,0.0,0.331666871585047,-0.07584846,128,186.9543903708666,0.20621362597884435,11.11218708555188,2,VegetatedWoody,0.3828701016523004,"{""type"":""Point"",""coordinates"":[-121.75070656194723,36.807774500498496]}"
0000000000000000054f,134,320.0581351714931,-0.08744833299480474,14.044682429542576,1.9657981,141,310.3159372012011,-0.09348150329594822,13.684341733283151,0.23154457,-0.28761792,255,0.0,1.0,0.0,0.23145505987087675,-0.060085524,159,341.14306355511184,-0.07090679309611246,14.519030734563179,2,VegetatedWoody,0.43557577357585353,"{""type"":""Point"",""coordinates"":[-121.75070656194723,36.807774500498496]}"
00000000000000000552,90,329.0493335145793,0.22278831255709458,15.460495652659942,1.9737108,96,385.6504826280078,0.19212609468659886,16.738952408458502,0.3943852,-0.45648116,255,0.0,1.0,0.0,0.3942120314927918,-0.0765472,111,410.0074542225789,0.2405227260870762,17.270385213874047,2,VegetatedWoody,0.1738895049269884,"{""type"":""Point"",""coordinates"":[-121.75070656194723,36.807774500498496]}"
00000000000000000554,65,293.20864673522874,-0.10955251924790288,14.777866090678542,1.9808,72,313.9408955100946,-0.10962926505183734,15.241957756719938,0.49370113,-0.56347746,255,0.0,1.0,0.0,0.49346915385197654,-0.0977459,87,339.2092482024997,-0.11870644489774962,15.839400128736756,2,VegetatedWoody,0.793503417313095,"{""type"":""Point"",""coordinates"":[-121.75070656194723,36.807774500498496]}"
00000000000000000558,100,396.58360078868554,0.17947200752366832,16.718828723873052,1.9720945,109,446.0466728969878,0.18352307618614236,18.097682879668024,0.34151223,-0.40367386,255,0.0,1.0,0.0,0.3413677170459003,-0.072652936,126,483.61269812210605,0.21487945592990906,18.710015490717925,2,VegetatedWoody,0.6600252588278208,"{""type"":""Point"",""coordinates"":[-121.75070656194723,36.807774500498496]}"
0000000000000000055a,106,205.15558995843648,0.3217150962428589,11.771350476051577,1.9509864,113,218.01002173374258,0.3039538719636565,11.855054784967471,0.31846374,-0.3872145,255,0.0,1.0,0.0,0.3183317323510312,-0.07867687,132,245.59260484788683,0.29886813048390726,12.496426646275605,2,VegetatedWoody,0.19044963965376493,"{""type"":""Point"",""coordinates"":[-121.75070656194723,36.807774500498496]}"
0000000000000000055b,89,89.43062147539698,0.19236667556815507,8.214947521104449,2.0160842,95,97.91754275259073,0.19353368248418681,8.544577225417084,0.38830256,-0.45566228,255,0.0,1.0,0.0,0.388133339341497,-0.081997454,112,103.67585656874859,0.1925151163664403,8.806242697527622,2,VegetatedWoody,0.47111217314740916,"{""type"":""Point"",""coordinates"":[-121.75070656194723,36.807774500498496]}"
0000000000000000055c,97,75.18069783354115,-0.07043907761059809,6.708772508446619,1.9935629,105,83.04197253615351,-0.07412038021193466,7.055806882156552,0.34739262,-0.41715056,255,0.0,1.0,0.0,0.34724577218306485,-0.08162565,124,82.39719016174394,-0.0887320833932742,7.107195057170119,2,VegetatedWoody,0.46190308909673594,"{""type"":""Point"",""coordinates"":[-121.75070656194723,36.807774500498496]}"
0000000000000000055f,90,141.7139460564717,0.10274183817985225,10.44854881048828,1.9567076,96,153.32012787677212,0.1106926979130844,10.802416208718158,0.37602925,-0.4540953,255,0.0,1.0,0.0,0.37586659812932766,-0.09443124,116,197.24955822251624,0.13262685283169495,11.98819013428204,2,VegetatedWoody,0.3653291356674475,"{""type"":""Point"",""coordinates"":[-121.75070656194723,36.807774500498496]}"
00000000000000000563,110,170.94361882491148,-0.07248478334283973,10.039112923852938,1.9624683,118,180.51328740279507,-0.0910022778533661,10.469193759089872,0.2944843,-0.36744735,255,0.0,1.0,0.0,0.2943645705033975,-0.08195216,139,195.5193767547026,-0.09108983075744792,10.649482939833268,2,VegetatedWoody,0.6898731557341539,"{""type"":""Point"",""coordinates"":[-121.75070656194723,36.807774500498496]}"
00000000000000000567,66,192.94935391554887,-0.02200733391893163,11.199057377180353,1.9664335,72,203.42605576415934,-0.011357993810420339,11.382985355992059,0.46985334,-0.5613574,255,0.0,1.0,0.0,0.4696366359157506,-0.12452681,92,225.62218301615098,0.01767350359964112,11.748561761042088,2,VegetatedWoody,0.854344274038682,"{""type"":""Point"",""coordinates"":[-121.75070656194723,36.807774500498496]}"
0000000000000000056d,76,171.99594384649563,-0.003831975464767527,10.881135901371174,1.958444,79,187.7267745116137,-0.02613475812685052,11.419707100062249,0.47466615,-0.5273814,255,0.0,1.0,0.0,0.47444664492378896,-0.07031502,91,204.1302356724519,-0.0663356662148225,11.846009481595745,2,VegetatedWoody,0.11519711511293507,"{""type"":""Point"",""coordinates"":[-121.75070656194723,36.807774500498496]}"
0000000000000000056e,57,464.2837583993346,-0.07523824707418134,18.08584578173729,1.9663949,65,499.8725156414374,-0.038100898607226694,18.709632189136922,0.52752376,-0.59809625,255,0.0,1.0,0.0,0.5272699005813468,-0.1049585,79,545.7552747248184,-0.03625390991931956,19.575740063777346,2,VegetatedWoody,0.7964304442782633,"{""type"":""Point"",""coordinates"":[-121.75070656194723,36.807774500498496]}"
0000000000000000056f,96,130.5712359706966,-0.019990820681215604,8.848592093238748,1.98531,103,137.90388942020147,-0.02693070374078771,9.159700614080146,0.35637346,-0.42453605,255,0.0,1.0,0.0,0.3562218267154197,-0.08034923,121,142.10427697853936,-0.01588601401232772,9.331959471988043,2,VegetatedWoody,0.825931780289839,"{""type"":""Point"",""coordinates"":[-121.75070656194723,36.807774500498496]}"
00000000000000000571,69,475.47683249815236,0.022318025166078722,16.819700494185444,1.9539889,71,513.2916811617051,0.03818056936907328,17.639344812821168,0.5155478,-0.56815207,255,0.0,1.0,0.0,0.5153011461610376,-0.075347655,82,605.1174839517142,0.044566963327555054,19.174235156395326,2,VegetatedWoody,0.5474032397178199,"{""type"":""Point"",""coordinates"":[-121.75070656194723,36.807774500498496]}"
00000000000000000575,94,356.839448004468,0.08745656692223161,15.351065694306152,1.9680649,101,358.28389515737064,0.10026544159562895,15.589548495557818,0.35357374,-0.43257767,255,0.0,1.0,0.0,0.3534232836091953,-0.093704365,122,360.8003400029795,0.10357342872558656,15.748781902385225,2,VegetatedWoody,0.3688887861975796,"{""type"":""Point"",""coordinates"":[-121.75070656194723,36.807774500498496]}"
00000000000000000577,131,412.2710294125822,0.06545083548654462,15.351544644216267,1.9707505,138,375.01106311032214,0.06810332660334323,14.777061173537993,0.23230706,-0.2965396,255,0.0,1.0,0.0,0.2322172819930529,-0.06898624,159,406.3618540234293,0.07198595633478583,15.176788900394975,2,VegetatedWoody,0.6785877368372253,"{""type"":""Point"",""coordinates"":[-121.75070656194723,36.807774500498496]}"
0000000000000000057e,74,210.92576499238,-0.28269104011657403,12.446207633787676,2.0127397,81,193.90294580054902,-0.2943216562564808,12.04416472436413,0.44640225,-0.5164518,255,0.0,1.0,0.0,0.44619965038502307,-0.09111606,98,221.0326719929351,-0.2579908761004012,12.659365556563838,2,VegetatedWoody,0.7076492964340447,"{""type"":""Point"",""coordinates"":[-121.75070656194723,36.807774500498496]}"
00000000000000000580,122,188.42083088788706,-0.1522397185761867,10.82633389206414,1.9586289,129,216.3204582024099,-0.1889380627403431,11.560967085698522,0.2641042,-0.32791027,255,0.0,1.0,0.0,0.26399932042558694,-0.069990054,149,225.54395248052612,-0.1445610798051889,11.622534507285845,2,VegetatedWoody,0.5411175008157167,"{""type"":""Point"",""coordinates"":[-121.75070656194723,36.807774500498496]}"
00000000000000000581,120,131.88760474871046,0.07921719579923611,8.791697215439598,1.9499786,127,149.70026204704007,0.014671840492748806,9.456532858344705,0.26780513,-0.33479676,255,0.0,1.0,0.0,0.2676985382737367,-0.07366369,147,157.16915793668255,0.02234567955308695,9.795392334455746,2,VegetatedWoody,0.4397364930013611,"{""type"":""Point"",""coordinates"":[-121.75070656194723,36.807774500498496]}"
00000000000000000587,88,308.41891024352594,0.31941601691534754,14.293100030672187,1.9625968,94,304.8738706762376,0.31553851755305046,14.196539823680403,0.38237965,-0.46223298,255,0.0,1.0,0.0,0.3822137519513331,-0.097240046,114,301.85601099516964,0.3121344272604646,14.168617692258431,2,VegetatedWoody,0.5652543983056384,"{""type"":""Point"",""coordinates"":[-121.75070656194723,36.807774500498496]}"
00000000000000000589,58,502.3229409985031,0.13285372000947718,18.33112362278764,1.9684852,65,536.8779730912139,0.11545018771651624,18.884117519107914,0.52758807,-0.5959933,255,0.0,1.0,0.0,0.5273351378508621,-0.100006804,79,596.5868581387236,0.10542068476108093,20.022792505875245,2,VegetatedWoody,0.278717799976696,"{""type"":""Point"",""coordinates"":[-121.75070656194723,36.807774500498496]}"
00000000000000000590,126,58.760440160946075,0.06936256116958482,6.146866428206051,1.9574621,132,58.37624295076311,0.11554399235605428,5.995697079862462,0.251588,-0.3181996,255,0.0,1.0,0.0,0.2514891904502331,-0.07240626,153,56.97685893884781,0.07446197970417733,6.217315594994251,2,VegetatedWoody,0.2580759211421143,"{""type"":""Point"",""coordinates"":[-121.75070656194723,36.807774500498496]}"
00000000000000000591,81,224.95609751715182,0.08491300697441181,12.306367199094202,1.9964544,88,226.4614103819264,0.08010126747650324,12.466433730493714,0.42196435,-0.4866155,255,0.0,1.0,0.0,0.4217755565208496,-0.08193754,104,244.431875159476,0.08325831847866763,12.986903415414956,2,VegetatedWoody,0.6896635910760527,"{""type"":""Point"",""coordinates"":[-121.75070656194723,36.807774500498496]}"
00000000000000000597,124,233.20453115558172,-0.27371425345411604,11.64278295836735,1.9622896,134,236.6899464162498,-0.27726079497116596,11.916769433734618,0.2537533,-0.31267768,255,0.0,1.0,0.0,0.25365341265605307,-0.064014405,152,256.83022941360645,-0.27870038813472586,12.380975563287919,2,VegetatedWoody,0.0643475076455815,"{""type"":""Point"",""coordinates"":[-121.75070656194723,36.807774500498496]}"
00000000000000000598,80,234.38071389636667,0.016488367107699582,13.06060158393579,1.9774566,87,241.34185389275888,0.01858661281890947,13.292604584967396,0.41615883,-0.49209914,255,0.0,1.0,0.0,0.41597361236542296,-0.09586015,105,301.56509755098295,0.062275389283190354,14.919057756887334,2,VegetatedWoody,0.8156329473002872,"{""type"":""Point"",""coordinates"":[-121.75070656194723,36.807774500498496]}"
00000000000000000599,98,136.9842401750676,0.12071786142262575,9.354311257210373,2.0180237,106,144.03542286094395,0.06518119767076633,10.116524750264272,0.3470942,-0.4146058,255,0.0,1.0,0.0,0.34694756120005493,-0.07885,124,167.6977175392562,0.08617532834013239,10.69253847142063,2,VegetatedWoody,0.8619597165224323,"{""type"":""Point"",""coordinates"":[-121.75070656194723,36.807774500498496]}"
0000000000000000059d,97,129.76167678030504,0.18982360898485362,9.955485506576588,1.951798,104,142.82914561733833,0.2063428982463275,10.33774209826877,0.34494045,-0.4222968,255,0.0,1.0,0.0,0.3447947029180594,-0.090618886,124,184.2569996888909,0.20482202990925824,11.608829343813953,2,VegetatedWoody,0.4932617867313098,"{""type"":""Point"",""coordinates"":[-121.75070656194723,36.807774500498496]}"
0000000000000000059f,113,160.80139485014234,0.1070870139998332,10.73434789340872,2.0085778,123,156.34284547905983,0.07509527383017588,10.744690562565147,0.2854549,-0.3479824,255,0.0,1.0,0.0,0.2853397208510054,-0.06947911,142,160.21270275320197,0.08676846386955431,10.76282206131137,2,VegetatedWoody,0.3670012038811482,"{""type"":""Point"",""coordinates"":[-121.75070656194723,36.807774500498496]}"
000000000000000005a2,95,613.7608063704557,0.20284226598950575,21.42451807780197,1.9742329,103,637.6322310510272,0.20448100018396168,21.81196697235143,0.3636994,-0.42676705,255,0.0,1.0,0.0,0.36354272637333146,-0.0758532,120,661.9241007784253,0.2114855148640781,22.263359990868643,2,VegetatedWoody,0.8643202910612148,"{""type"":""Point"",""coordinates"":[-121.75070656194723,36.807774500498496]}"
000000000000000005a8,76,220.83532334817065,-0.1307086456096089,11.512155262962976,1.9663709,81,224.03351480181897,-0.1675347698776462,11.687361487203122,0.45101038,-0.5183223,255,0.0,1.0,0.0,0.4508042957036771,-0.08891365,97,242.957525579103,-0.1554801571752663,12.232536647797415,2,VegetatedWoody,0.14462280617265955,"{""type"":""Point"",""coordinates"":[-121.75070656194723,36.807774500498496]}"
000000000000000005b0,101,275.3101625987262,0.010871056044002562,14.26089197493856,1.9849895,108,271.60925532355094,0.0023852878666111438,14.131939792943657,0.33181983,-0.4050821,255,0.0,1.0,0.0,0.33168105006091253,-0.08481459,128,315.35672656721437,0.005304891680190604,15.244824991536024,2,VegetatedWoody,0.2946879265886482,"{""type"":""Point"",""coordinates"":[-121.75070656194723,36.807774500498496]}"
000000000000000005b1,104,83.10611256160537,0.31182080306984256,7.3124253067734815,1.964239,114,78.98209282376433,0.3106966047588069,7.069085066636535,0.31779695,-0.3829706,255,0.0,1.0,0.0,0.3176655826388045,-0.07420282,132,89.21219815179133,0.33859400856439903,7.612707948376765,2,VegetatedWoody,0.7788595841841486,"{""type"":""Point"",""coordinates"":[-121.75070656194723,36.807774500498496]}"
