system:index,NDVI,Near-Infrared,Near-Infrared_contrast,Near-Infrared_corr,Near-Infrared_diss,OSAVI,Red,Red_contrast,Red_corr,Red_diss,label,name,random,.geo
00000000000000000089,-0.4117647,25,11.833333333333334,0.3099887702385063,3.0,-0.4109910756223579,60,11.833333333333336,0.3099887702385147,3.0,1,Vegetated,0.050502732988828236,"{""type"":""Point"",""coordinates"":[-121.75972732337837,36.811529063585496]}"
0000000000000000008b,-0.39534885,26,1.625,-0.3575705985999954,1.0,-0.3946146703806871,60,0.6875,0.19166666666673943,0.5625,1,Vegetated,0.6261705491430756,"{""type"":""Point"",""coordinates"":[-121.75972732337837,36.811524604484454]}"
0000000000000000008d,-0.37931034,27,1.9375,-0.3155491081023121,1.1041666666666665,-0.3786140431390546,60,0.9791666666666666,-0.29342081283031785,0.7708333333333333,1,Vegetated,0.4639104516425103,"{""type"":""Point"",""coordinates"":[-121.75972732337837,36.811524604484454]}"
0000000000000000008f,-0.41860464,25,4.333333333333334,0.14816812779401212,1.75,-0.4178272980501393,61,2.833333333333333,0.092064839518089,1.4583333333333333,1,Vegetated,0.2387934536988,"{""type"":""Point"",""coordinates"":[-121.75972732337837,36.811524604484454]}"
00000000000000000090,-0.40229884,26,7.666666666666666,0.36280815159571694,2.416666666666667,-0.40156034878384583,61,3.270833333333333,0.2609996139155617,1.4791666666666665,1,Vegetated,0.855154379728594,"{""type"":""Point"",""coordinates"":[-121.75972732337837,36.811524604484454]}"
00000000000000000092,-0.37078652,28,5.708333333333333,0.3160469475617728,2.125,-0.37012113055181695,61,3.3958333333333335,0.251469695841711,1.5624999999999998,1,Vegetated,0.8555570962962123,"{""type"":""Point"",""coordinates"":[-121.75972732337837,36.811524604484454]}"
00000000000000000094,-0.29787233,33,8.875,0.0786996198746564,2.541666666666667,-0.29736618521665253,61,16.104166666666664,0.16819965293699765,3.3124999999999996,1,Vegetated,0.7717585863348069,"{""type"":""Point"",""coordinates"":[-121.7597228642773,36.811524604484454]}"
00000000000000000096,-0.44186047,24,3.291666666666666,0.17607733175915116,1.541666666666667,-0.4410399257195915,62,4.104166666666666,0.27361774351300316,1.5625,1,Vegetated,0.8577002501733668,"{""type"":""Point"",""coordinates"":[-121.75972732337837,36.811524604484454]}"
00000000000000000097,-0.44186047,24,6.4375,0.24727507894222653,2.1875,-0.4410399257195915,62,15.0,0.22058330466225126,3.375,1,Vegetated,0.3719892343113449,"{""type"":""Point"",""coordinates"":[-121.75972732337837,36.811524604484454]}"
00000000000000000099,-0.37777779,28,8.875,0.17163725871234872,2.541666666666667,-0.37710736468500444,62,3.166666666666667,0.21447079021113416,1.5416666666666667,1,Vegetated,0.0827994196950711,"{""type"":""Point"",""coordinates"":[-121.75972732337837,36.811524604484454]}"
0000000000000000009a,-0.3478261,30,5.520833333333333,0.06723981477407302,2.0625,-0.3472222222222222,62,6.604166666666666,-0.1669242176138294,2.1041666666666665,1,Vegetated,0.8146809597152943,"{""type"":""Point"",""coordinates"":[-121.7597228642773,36.811524604484454]}"
0000000000000000009e,-0.4651163,23,0.41666666666666663,0.12380952380957037,0.41666666666666663,-0.46425255338904364,63,0.5208333333333333,-0.09464285714284,0.5208333333333333,1,Vegetated,0.8975009130854691,"{""type"":""Point"",""coordinates"":[-121.75972732337837,36.811524604484454]}"
0000000000000000009f,-0.44827586,24,8.4375,0.06290374119245747,2.479166666666667,-0.4474529600734282,63,10.125,0.1278481256816872,2.708333333333333,1,Vegetated,0.24168885562351083,"{""type"":""Point"",""coordinates"":[-121.75972732337837,36.811524604484454]}"
000000000000000000a0,-0.4318182,25,0.5208333333333333,-0.194047619047575,0.5208333333333333,-0.4310344827586207,63,3.1875,0.09483502062238544,1.3541666666666667,1,Vegetated,0.9045379180619045,"{""type"":""Point"",""coordinates"":[-121.75972732337837,36.811524604484454]}"
000000000000000000a1,-0.41573033,26,6.291666666666667,0.1223108478663817,2.125,-0.41498429789143115,63,21.145833333333332,0.23318265054563378,4.020833333333334,1,Vegetated,0.9113229127488258,"{""type"":""Point"",""coordinates"":[-121.7597228642773,36.811524604484454]}"
000000000000000000a2,-0.41573033,26,5.354166666666666,0.343709457166264,2.0625,-0.41498429789143115,63,5.166666666666667,0.22552740862095358,1.9583333333333335,1,Vegetated,0.4848706363559143,"{""type"":""Point"",""coordinates"":[-121.75972732337837,36.811529063585496]}"
000000000000000000a3,-0.4,27,9.020833333333334,0.037768099173049935,2.1874999999999996,-0.3992901508429459,63,8.708333333333334,0.21582919969880193,2.5416666666666665,1,Vegetated,0.6849572612122515,"{""type"":""Point"",""coordinates"":[-121.7597228642773,36.811524604484454]}"
000000000000000000a4,-0.4,27,5.625,0.1883059382838005,2.125,-0.3992901508429459,63,5.208333333333333,0.22945878386230045,1.9583333333333333,1,Vegetated,0.13547007521855914,"{""type"":""Point"",""coordinates"":[-121.75972732337837,36.811529063585496]}"
000000000000000000a5,-0.36956522,29,5.375,0.3353648424543876,1.9583333333333333,-0.3689236111111111,63,1.9999999999999998,0.2980980012893877,1.125,1,Vegetated,0.726444796408173,"{""type"":""Point"",""coordinates"":[-121.75972732337837,36.811524604484454]}"
000000000000000000a7,-0.47126436,23,4.604166666666666,0.42857142857142283,1.645833333333333,-0.4703992657182194,64,9.145833333333332,0.3917304879304199,2.4791666666666665,1,Vegetated,0.5228355499072,"{""type"":""Point"",""coordinates"":[-121.75972732337837,36.811524604484454]}"
000000000000000000a8,-0.45454547,24,13.979166666666666,0.2573149741924533,3.3541666666666665,-0.4537205081669692,64,9.083333333333332,0.20660698079942927,2.625,1,Vegetated,0.03704012455899952,"{""type"":""Point"",""coordinates"":[-121.75972732337837,36.811524604484454]}"
000000000000000000a9,-0.45454547,24,7.687500000000001,0.1857172326711577,2.3125,-0.4537205081669692,64,8.708333333333334,0.3657079782412229,2.5,1,Vegetated,0.5925066295372104,"{""type"":""Point"",""coordinates"":[-121.75972732337837,36.811524604484454]}"
000000000000000000aa,-0.37634408,29,7.395833333333333,0.18758339718191572,2.145833333333333,-0.37569772434521254,64,14.020833333333332,0.23540736617049182,3.354166666666667,1,Vegetated,0.09756505474951305,"{""type"":""Point"",""coordinates"":[-121.75972732337837,36.811529063585496]}"
000000000000000000ae,-0.49425286,22,0.7916666666666667,-0.0693277310924092,0.6666666666666667,-0.49334557136301055,65,0.8125,-0.12988492280430092,0.6041666666666666,1,Vegetated,0.9543452466607344,"{""type"":""Point"",""coordinates"":[-121.75972732337837,36.811524604484454]}"
000000000000000000af,-0.44444445,25,4.875,0.32048270576715865,1.9166666666666665,-0.4436557231588288,65,0.3125,-0.030158730158475505,0.3125,1,Vegetated,0.18127502203069812,"{""type"":""Point"",""coordinates"":[-121.75972732337837,36.811529063585496]}"
000000000000000000b0,-0.42857143,26,6.437499999999999,0.31938152957548177,2.2291666666666665,-0.4278192189556823,65,8.3125,-0.04350235957792059,1.9791666666666665,1,Vegetated,0.9870282059557604,"{""type"":""Point"",""coordinates"":[-121.75972732337837,36.811529063585496]}"
000000000000000000b2,-0.34020618,32,4.375,0.20593724914680103,1.75,-0.3396459448332647,65,8.875,-0.10122038876699214,2.5,1,Vegetated,0.745442707336618,"{""type"":""Point"",""coordinates"":[-121.7597228642773,36.811524604484454]}"
000000000000000000b3,-0.3265306,33,4.083333333333333,0.26668783410500646,1.7916666666666665,-0.32599837000814996,65,2.7291666666666665,0.2379312664564292,1.4375,1,Vegetated,0.3204165777370205,"{""type"":""Point"",""coordinates"":[-121.75972732337837,36.811524604484454]}"
000000000000000000b4,-0.3265306,33,6.875,0.09790095525389673,2.25,-0.32599837000814996,65,4.5,0.12801563227512036,1.75,1,Vegetated,0.3373006146087433,"{""type"":""Point"",""coordinates"":[-121.75972732337837,36.811524604484454]}"
000000000000000000b5,-0.3,35,4.875,0.07123870197599638,1.7916666666666667,-0.29952076677316297,65,6.520833333333332,-0.113138199605334,2.1041666666666665,1,Vegetated,0.8997133526475488,"{""type"":""Point"",""coordinates"":[-121.7597228642773,36.811524604484454]}"
000000000000000000b6,-0.46666667,24,4.4375,-0.05466509891288051,1.6875,-0.4658385093167702,66,1.0416666666666665,0.18458498023722691,0.8333333333333334,1,Vegetated,0.8015589344626859,"{""type"":""Point"",""coordinates"":[-121.75972732337837,36.811524604484454]}"
000000000000000000b7,-0.47252747,24,0.6874999999999999,0.19166666666668486,0.5625,-0.4716981132075472,67,2.625,0.10039870174791779,1.375,1,Vegetated,0.004006973410247805,"{""type"":""Point"",""coordinates"":[-121.75972732337837,36.811524604484454]}"
000000000000000000b9,-0.4408602,26,5.916666666666666,0.17495608898718773,2.125,-0.44010304851867754,67,2.4375,0.3186774885023824,1.2291666666666665,1,Vegetated,0.841026002915661,"{""type"":""Point"",""coordinates"":[-121.75972732337837,36.811524604484454]}"
000000000000000000bb,-0.4105263,28,3.4375,-0.014711259614166514,1.5208333333333333,-0.4098360655737705,67,11.979166666666666,0.25278985322607134,3.0625,1,Vegetated,0.10794165606621053,"{""type"":""Point"",""coordinates"":[-121.7597228642773,36.811524604484454]}"
000000000000000000bd,-0.32673267,34,24.45833333333333,0.19923958706427453,3.833333333333333,-0.3262158956109134,67,36.5625,0.07808525034619673,4.979166666666666,1,Vegetated,0.20453024889000415,"{""type"":""Point"",""coordinates"":[-121.7597228642773,36.811524604484454]}"
000000000000000000be,-0.32673267,34,4.583333333333333,-0.06795634920637539,1.6666666666666665,-0.3262158956109134,67,11.125,-0.40882298620346336,2.875,1,Vegetated,0.6031777040064308,"{""type"":""Point"",""coordinates"":[-121.7597228642773,36.811524604484454]}"
000000000000000000bf,-0.32673267,34,6.583333333333334,-0.004686356213751977,1.875,-0.3262158956109134,67,17.5625,-0.324756860275232,3.479166666666666,1,Vegetated,0.08634590250179464,"{""type"":""Point"",""coordinates"":[-121.7597228642773,36.811524604484454]}"
000000000000000000c1,-0.43157893,27,4.145833333333333,0.2749975349787407,1.6875,-0.43085329970575875,68,13.25,0.4116706706008416,3.0416666666666665,1,Vegetated,0.3624576452463546,"{""type"":""Point"",""coordinates"":[-121.75972732337837,36.811524604484454]}"
000000000000000000c6,-0.37373737,31,2.5,0.1443653722537888,1.2083333333333333,-0.373134328358209,68,4.75,0.31700409424727305,1.75,1,Vegetated,0.5504329296567573,"{""type"":""Point"",""coordinates"":[-121.75972732337837,36.811524604484454]}"
000000000000000000ca,-0.4680851,25,3.416666666666667,-0.24465413168667138,1.4583333333333335,-0.4672897196261682,69,10.645833333333332,0.2448979209208107,2.520833333333333,1,Vegetated,0.8267918937990829,"{""type"":""Point"",""coordinates"":[-121.75972732337837,36.811524604484454]}"
000000000000000000cc,-0.4226804,28,2.7708333333333335,0.34439973172365956,1.4375,-0.421984355701935,69,3.375,0.11649516236292652,1.4166666666666665,1,Vegetated,0.691432212139656,"{""type"":""Point"",""coordinates"":[-121.75972732337837,36.811524604484454]}"
000000000000000000d4,-0.38613862,31,8.416666666666666,0.31221211220825057,2.4166666666666665,-0.3855278766310795,70,4.645833333333333,-0.01800892086372135,1.6041666666666667,1,Vegetated,0.5176412288023189,"{""type"":""Point"",""coordinates"":[-121.75972732337837,36.811524604484454]}"
000000000000000000d5,-0.3207547,36,5.729166666666666,0.07587909692517353,1.7291666666666665,-0.3202712886209495,70,1.8333333333333333,-0.054349444593318905,1.0833333333333333,1,Vegetated,0.13661259474189458,"{""type"":""Point"",""coordinates"":[-121.7597228642773,36.811524604484454]}"
000000000000000000dd,-0.42,29,1.0,0.2285496033414487,0.75,-0.41932907348242815,71,1.2291666666666665,-0.44325718496683025,0.8541666666666665,1,Vegetated,0.8741925075432969,"{""type"":""Point"",""coordinates"":[-121.75972732337837,36.811524604484454]}"
000000000000000000de,-0.4059406,30,9.6875,0.3499784031945016,2.5625,-0.4052985369711348,71,21.374999999999996,0.3360937241746888,4.083333333333333,1,Vegetated,0.0038887522456704238,"{""type"":""Point"",""coordinates"":[-121.75972732337837,36.811524604484454]}"
000000000000000000e0,-0.3027523,38,10.125,-0.13371400211825418,2.375,-0.3023085379259802,71,5.729166666666666,-0.44395429466821745,2.145833333333333,1,Vegetated,0.7491639093543052,"{""type"":""Point"",""coordinates"":[-121.7597228642773,36.811524604484454]}"
000000000000000000ef,-0.35849056,34,15.083333333333334,0.4231893020198464,3.2916666666666665,-0.35795026375282596,72,18.791666666666668,0.34022560649226075,3.875,1,Vegetated,0.3870134751463189,"{""type"":""Point"",""coordinates"":[-121.75972732337837,36.811524604484454]}"
000000000000000000fb,-0.3904762,32,2.2916666666666665,0.07714497031834777,1.2083333333333333,-0.3898820844427539,73,20.354166666666664,0.415623573433135,3.854166666666666,1,Vegetated,0.6556470919185617,"{""type"":""Point"",""coordinates"":[-121.7597228642773,36.811524604484454]}"
000000000000000000fc,-0.3773585,33,30.874999999999996,0.2928559091175605,4.833333333333333,-0.37678975131876413,73,41.208333333333336,0.3321654873483291,5.291666666666667,1,Vegetated,0.7996437743517365,"{""type"":""Point"",""coordinates"":[-121.7597228642773,36.811524604484454]}"
00000000000000000107,-0.42307693,30,9.145833333333332,0.38991507206524645,2.604166666666667,-0.42242703533026116,74,14.520833333333334,0.4019581501046413,3.145833333333333,1,Vegetated,0.8935061309999481,"{""type"":""Point"",""coordinates"":[-121.75972732337837,36.811524604484454]}"
00000000000000000108,-0.38317758,33,8.25,0.3328065767856344,2.4166666666666665,-0.3826054497946995,74,20.541666666666664,0.33161832904126837,4.041666666666666,1,Vegetated,0.07920031525635418,"{""type"":""Point"",""coordinates"":[-121.75972732337837,36.811524604484454]}"
00000000000000000126,-0.43396226,30,3.916666666666666,-0.10233823091495949,1.625,-0.43330821401657876,76,9.395833333333332,0.12521146218304072,2.4375,1,Vegetated,0.043830886193563234,"{""type"":""Point"",""coordinates"":[-121.7597228642773,36.811524604484454]}"
00000000000000000139,-0.42592594,31,4.770833333333333,0.05636847143920143,1.8125,-0.4252958579881657,77,4.083333333333334,0.20952974983868816,1.5416666666666665,1,Vegetated,0.40799845715848704,"{""type"":""Point"",""coordinates"":[-121.75972732337837,36.811524604484454]}"
0000000000000000013a,-0.33913043,38,11.395833333333334,-0.23064814687818744,2.7291666666666665,-0.33865925668634944,77,8.041666666666666,-0.008985988948601892,2.375,1,Vegetated,0.520871485564357,"{""type"":""Point"",""coordinates"":[-121.7597228642773,36.811524604484454]}"
00000000000000000152,-0.38053098,35,6.770833333333332,0.26150460530590536,2.1041666666666665,-0.37999293036408627,78,11.958333333333332,0.23772231098894372,3.041666666666666,1,Vegetated,0.8442276679635374,"{""type"":""Point"",""coordinates"":[-121.75972732337837,36.811524604484454]}"
00000000000000000153,-0.35652173,37,9.3125,0.232373280739826,2.5208333333333335,-0.3560263980548802,78,10.375,0.30515322695806035,2.625,1,Vegetated,0.5045733208368849,"{""type"":""Point"",""coordinates"":[-121.75972732337837,36.811524604484454]}"
0000000000000000016c,-0.39823008,34,4.5625,0.11815275391405285,1.8541666666666665,-0.3976670201484624,79,9.333333333333332,-0.04524247200374221,2.5416666666666665,1,Vegetated,0.6563571100038392,"{""type"":""Point"",""coordinates"":[-121.7597228642773,36.811524604484454]}"
0000000000000000016d,-0.3859649,35,2.4166666666666665,0.21817042606513587,1.25,-0.3854239663629993,79,10.75,0.24089779366941524,2.75,1,Vegetated,0.38839936847209655,"{""type"":""Point"",""coordinates"":[-121.75972732337837,36.811524604484454]}"
000000000000000001a5,-0.6106195,22,3.1458333333333335,0.0765845486274653,1.3125,-0.6097560975609756,91,2.083333333333333,0.05247556769201783,1.0833333333333333,1,Vegetated,0.8886612658638622,"{""type"":""Point"",""coordinates"":[-121.75382793268462,36.8113373222402]}"
000000000000000001a6,-0.61403507,22,0.6874999999999999,0.19874856833377363,0.6874999999999999,-0.6131744919411353,92,1.8124999999999998,0.11692150161900772,0.9375,1,Vegetated,0.3209518184071055,"{""type"":""Point"",""coordinates"":[-121.75382793268462,36.8113373222402]}"
000000000000000001a7,-0.61403507,22,0.8541666666666666,0.23295110686415027,0.7291666666666666,-0.6131744919411353,92,0.3125,-0.03015873015880291,0.3125,1,Vegetated,0.6384632684501826,"{""type"":""Point"",""coordinates"":[-121.75382793268462,36.8113373222402]}"
000000000000000001a8,-0.61403507,22,1.75,-0.08337595712605769,1.0,-0.6131744919411353,92,0.9791666666666667,-0.08313546950071588,0.5625,1,Vegetated,0.3147139315653733,"{""type"":""Point"",""coordinates"":[-121.75382793268462,36.8113373222402]}"
000000000000000001a9,-0.6,23,0.4166666666666667,0.12380952380953364,0.4166666666666667,-0.5991663772143105,92,1.0416666666666667,0.17199127708846065,0.8333333333333334,1,Vegetated,0.4638404874563241,"{""type"":""Point"",""coordinates"":[-121.75382793268462,36.8113373222402]}"
000000000000000001aa,-0.6,23,1.3541666666666665,0.14868035190616286,0.9375,-0.5991663772143105,92,0.29166666666666663,-0.07142857142857142,0.29166666666666663,1,Vegetated,0.458513221950403,"{""type"":""Point"",""coordinates"":[-121.75382793268462,36.8113373222402]}"
000000000000000001ab,-0.6,23,0.75,0.2500000000000142,0.75,-0.5991663772143105,92,0.0,1.0,0.0,1,Vegetated,0.9474208441136954,"{""type"":""Point"",""coordinates"":[-121.75382793268462,36.8113373222402]}"
000000000000000001ac,-0.5862069,24,1.4583333333333333,-0.4414611005692258,1.0416666666666665,-0.5853994490358126,92,2.5625,-0.22162618083670718,1.0208333333333333,1,Vegetated,0.00779630451453972,"{""type"":""Point"",""coordinates"":[-121.75382793268462,36.8113373222402]}"
000000000000000001ad,-0.6347826,21,0.5208333333333334,-0.09464285714282564,0.5208333333333334,-0.633900659951372,94,2.8958333333333335,0.2508947149397899,1.4791666666666665,1,Vegetated,0.49463785833914575,"{""type"":""Point"",""coordinates"":[-121.75382793268462,36.8113373222402]}"
000000000000000001ae,-0.6347826,21,0.29166666666666663,0.06666666666660301,0.29166666666666663,-0.633900659951372,94,2.2708333333333335,0.2633582617296942,1.3124999999999998,1,Vegetated,0.9047157626750473,"{""type"":""Point"",""coordinates"":[-121.75382793268462,36.8113373222402]}"
000000000000000001af,-0.6347826,21,0.375,-7.105427357601002E-15,0.375,-0.633900659951372,94,2.2708333333333335,0.26335826172958965,1.3124999999999998,1,Vegetated,0.25763259464763055,"{""type"":""Point"",""coordinates"":[-121.75382793268462,36.8113373222402]}"
000000000000000001b0,-0.62068963,22,0.14583333333333331,0.16883116883115004,0.14583333333333331,-0.6198347107438017,94,1.7708333333333333,0.22320508047435378,1.1041666666666665,1,Vegetated,0.2983897450511349,"{""type"":""Point"",""coordinates"":[-121.75382793268462,36.8113373222402]}"
000000000000000001b1,-0.60683763,23,0.5208333333333333,0.07424629931026588,0.5208333333333333,-0.6060088767497439,94,2.2916666666666665,0.05472493280261732,1.2083333333333333,1,Vegetated,0.5895694801518799,"{""type"":""Point"",""coordinates"":[-121.75382793268462,36.8113373222402]}"
000000000000000001b2,-0.59322035,24,1.0416666666666665,-0.03372633390705196,0.8333333333333333,-0.5924170616113744,94,3.375,0.17015797223368043,1.5,1,Vegetated,0.49322117867618864,"{""type"":""Point"",""coordinates"":[-121.75382793268462,36.8113373222402]}"
000000000000000001b3,-0.59322035,24,0.7916666666666666,-0.0217391304347826,0.7083333333333333,-0.5924170616113744,94,2.895833333333333,0.17332945592128926,1.3125,1,Vegetated,0.8085906439615063,"{""type"":""Point"",""coordinates"":[-121.75382793268462,36.8113373222402]}"
000000000000000001b4,-0.59322035,24,1.0416666666666667,0.05233658896722193,0.8333333333333333,-0.5924170616113744,94,1.6249999999999998,0.046397424896877024,1.0833333333333333,1,Vegetated,0.5400818173330548,"{""type"":""Point"",""coordinates"":[-121.75382793268462,36.8113373222402]}"
000000000000000001b5,-0.63793105,21,6.270833333333333,-0.023507383528606346,1.8125,-0.6370523415977961,95,3.5416666666666665,-0.14383229957864274,1.4999999999999998,1,Vegetated,0.1395165210005792,"{""type"":""Point"",""coordinates"":[-121.75382793268462,36.8113373222402]}"
000000000000000001b6,-0.6101695,23,1.9166666666666665,-0.3200527847574924,1.125,-0.6093432633716994,95,1.5416666666666667,-0.29739937937966,0.9999999999999999,1,Vegetated,0.6210033563083341,"{""type"":""Point"",""coordinates"":[-121.75382793268462,36.8113373222402]}"
000000000000000001b7,-0.62711865,22,0.14583333333333331,0.16883116883121768,0.14583333333333331,-0.6262694651320244,96,1.1458333333333333,-0.1688816134101809,0.8541666666666665,1,Vegetated,0.1630093084001656,"{""type"":""Point"",""coordinates"":[-121.75382793268462,36.8113373222402]}"
000000000000000001b8,-0.62711865,22,0.4166666666666667,0.12380952380949523,0.4166666666666667,-0.6262694651320244,96,1.3541666666666665,0.24007878254023646,0.9375,1,Vegetated,0.656780404749726,"{""type"":""Point"",""coordinates"":[-121.75382793268462,36.8113373222402]}"
000000000000000001b9,-0.6134454,23,0.6875,0.19874856833375373,0.6875,-0.612621685129238,96,1.9791666666666665,0.1893705270005897,1.1041666666666665,1,Vegetated,0.5223272136670292,"{""type"":""Point"",""coordinates"":[-121.75382793268462,36.8113373222402]}"
000000000000000001ba,-0.6134454,23,0.5625,0.25952380952385007,0.5625,-0.612621685129238,96,0.9375,0.1825163242548665,0.7291666666666666,1,Vegetated,0.3597690073424614,"{""type"":""Point"",""coordinates"":[-121.75382793268462,36.8113373222402]}"
000000000000000001bd,-0.6302521,22,2.8958333333333335,-0.004399448619041679,1.0625000000000002,-0.6294058408862034,97,4.541666666666666,-0.011657590197549444,1.2916666666666667,1,Vegetated,0.4126959253589644,"{""type"":""Point"",""coordinates"":[-121.75382793268462,36.8113373222402]}"
000000000000000001be,-0.6302521,22,0.0,1.0,0.0,-0.6294058408862034,97,0.14583333333333331,0.16883116883213095,0.14583333333333331,1,Vegetated,0.12343933342852009,"{""type"":""Point"",""coordinates"":[-121.75382793268462,36.8113373222402]}"
000000000000000001bf,-0.6302521,22,0.75,0.2500000000000142,0.75,-0.6294058408862034,97,1.0625,0.18131692071007766,0.7291666666666667,1,Vegetated,0.7673222747783534,"{""type"":""Point"",""coordinates"":[-121.75382793268462,36.8113373222402]}"
000000000000000001c0,-0.6166667,23,0.5625,0.25952380952385007,0.5625,-0.6158455392809588,97,0.375,-4.547473508864641E-13,0.375,1,Vegetated,0.46312616364641757,"{""type"":""Point"",""coordinates"":[-121.75382793268462,36.8113373222402]}"
000000000000000001c1,-0.6166667,23,0.5,0.3613445378151654,0.5,-0.6158455392809588,97,0.4166666666666667,0.12380952381004647,0.4166666666666667,1,Vegetated,0.7080109373871568,"{""type"":""Point"",""coordinates"":[-121.75382793268462,36.8113373222402]}"
000000000000000001c3,-0.6166667,23,0.375,-7.105427357601002E-14,0.375,-0.6158455392809588,97,1.5624999999999998,-0.031045926084098906,0.8958333333333334,1,Vegetated,0.10982292041494424,"{""type"":""Point"",""coordinates"":[-121.75382793268462,36.8113373222402]}"
000000000000000001c4,-0.60330576,24,2.9791666666666665,0.2784535163409696,1.3125,-0.6025090789039287,97,1.5416666666666665,0.16173124051808188,0.9999999999999999,1,Vegetated,0.040768363301741606,"{""type"":""Point"",""coordinates"":[-121.75382793268462,36.8113373222402]}"
000000000000000001c5,-0.6198347,23,1.8125,0.31829824470334095,1.0208333333333333,-0.6190161769560911,98,1.75,0.20557441992080994,1.0833333333333333,1,Vegetated,0.9859496317693719,"{""type"":""Point"",""coordinates"":[-121.75382793268462,36.8113373222402]}"
000000000000000001c6,-0.6198347,23,2.5208333333333335,0.10830760282239256,1.1041666666666665,-0.6190161769560911,98,1.5208333333333333,0.06461134751087386,0.9791666666666666,1,Vegetated,0.852277587035491,"{""type"":""Point"",""coordinates"":[-121.75382793268462,36.8113373222402]}"
000000000000000001c7,-0.6198347,23,1.0625,0.32474671755030177,0.8125,-0.6190161769560911,98,1.9791666666666665,-0.34629023458800734,1.1875,1,Vegetated,0.9281809338212464,"{""type"":""Point"",""coordinates"":[-121.75382793268462,36.8113373222402]}"
000000000000000001c9,-0.60655737,24,0.5625,-0.13333333333340916,0.5625,-0.6057629338572365,98,5.895833333333334,-0.23434275154030432,1.895833333333333,1,Vegetated,0.6690598620680082,"{""type"":""Point"",""coordinates"":[-121.75382793268462,36.8113373222402]}"
000000000000000001ca,-0.65,21,2.0625,0.22280701754388046,1.1875,-0.6491344873501997,99,9.020833333333332,0.24578773927692651,2.6874999999999996,1,Vegetated,0.6519805363201235,"{""type"":""Point"",""coordinates"":[-121.75382793268462,36.8113373222402]}"
000000000000000001cc,-0.6229508,23,0.375,-7.102651800039439E-14,0.375,-0.6221349050425672,99,0.4583333333333333,0.05990965556182158,0.4583333333333333,1,Vegetated,0.006826956363007675,"{""type"":""Point"",""coordinates"":[-121.75382793268462,36.8113373222402]}"
000000000000000001cd,-0.6229508,23,0.0,1.0,0.0,-0.6221349050425672,99,3.0,-0.0020631912203830805,1.25,1,Vegetated,0.6539918258343154,"{""type"":""Point"",""coordinates"":[-121.75382793268462,36.8113373222402]}"
000000000000000001ce,-0.6097561,24,0.75,0.2500000000000142,0.75,-0.6089639493341994,99,0.5,0.3613445378153778,0.5,1,Vegetated,0.3881546106279251,"{""type"":""Point"",""coordinates"":[-121.75382793268462,36.8113373222402]}"
000000000000000001cf,-0.6097561,24,0.6875,0.1916666666667053,0.5625,-0.6089639493341994,99,0.8958333333333334,0.02099317987955379,0.7708333333333334,1,Vegetated,0.9531472773984366,"{""type"":""Point"",""coordinates"":[-121.75382793268462,36.8113373222402]}"
000000000000000001d0,-0.6097561,24,0.5208333333333333,-0.09464285714287528,0.5208333333333333,-0.6089639493341994,99,1.2083333333333335,0.08435406439831841,0.8750000000000001,1,Vegetated,0.13309772415934518,"{""type"":""Point"",""coordinates"":[-121.75382793268462,36.8113373222402]}"
000000000000000001d1,-0.6097561,24,0.375,-7.105427357601002E-14,0.375,-0.6089639493341994,99,0.7916666666666666,-0.1133369476829096,0.6666666666666666,1,Vegetated,0.5028340134619069,"{""type"":""Point"",""coordinates"":[-121.75382793268462,36.8113373222402]}"
000000000000000001d2,-0.6097561,24,0.14583333333333331,0.16883116883118388,0.14583333333333331,-0.6089639493341994,99,1.9791666666666667,0.2982802751559807,1.1875,1,Vegetated,0.4022769403457823,"{""type"":""Point"",""coordinates"":[-121.75382793268462,36.8113373222402]}"
000000000000000001d3,-0.6097561,24,1.1458333333333333,0.1764517886124389,0.8125,-0.6089639493341994,99,7.354166666666666,0.2741125807544884,2.354166666666667,1,Vegetated,0.6569268704561932,"{""type"":""Point"",""coordinates"":[-121.75382793268462,36.8113373222402]}"
000000000000000001d4,-0.5967742,25,1.5208333333333335,0.03758629396410376,0.9791666666666666,-0.5960051546391752,99,3.791666666666666,0.36092466085521613,1.583333333333333,1,Vegetated,0.14214508922280877,"{""type"":""Point"",""coordinates"":[-121.75382793268462,36.8113373222402]}"
000000000000000001d5,-0.6393443,22,0.7083333333333335,-0.11357048748353282,0.5833333333333334,-0.6385068762278978,100,1.5,0.28684030164261326,1.0416666666666665,1,Vegetated,0.2776572071729959,"{""type"":""Point"",""coordinates"":[-121.75382793268462,36.8113373222402]}"
000000000000000001d7,-0.61290324,24,0.8541666666666667,0.01845596936647597,0.7708333333333333,-0.6121134020618557,100,0.4583333333333333,0.07619047619080906,0.4583333333333333,1,Vegetated,0.7960837474086981,"{""type"":""Point"",""coordinates"":[-121.75382793268462,36.8113373222402]}"
000000000000000001d8,-0.61290324,24,0.8958333333333334,0.025895140664940003,0.6875,-0.6121134020618557,100,1.9375,0.18132343800599876,1.1041666666666665,1,Vegetated,0.7292333395208204,"{""type"":""Point"",""coordinates"":[-121.75382793268462,36.8113373222402]}"
000000000000000001db,-0.62903225,23,0.9583333333333333,-0.03285513925064741,0.7499999999999999,-0.6282216494845361,101,0.9583333333333333,0.05266022071446371,0.75,1,Vegetated,0.32252725638534907,"{""type"":""Point"",""coordinates"":[-121.75382793268462,36.8113373222402]}"
