system:index,Green,Green_contrast,Green_corr,Green_diss,NDRE,NDVI,NDWI,Near-Infrared,Near-Infrared_contrast,Near-Infrared_corr,Near-Infrared_diss,OSAVI,RGVI,Red,Red-Edge,Red-Edge_contrast,Red-Edge_corr,Red-Edge_diss,Red_contrast,Red_corr,Red_diss,label,name,random,.geo
00000000000000000e7d,8102,1691410.4583333335,-0.088654086,1038.0833333333333,0.028153596445918083,-0.03750461,-0.1833896,11741,767051.625,-0.008821131,715.5,-0.037504365,-0.2193853,12656,11098,292998,-0.056730834,423.2083333333333,1320257.6666666665,0.078237317,894.5416666666666,2,woodyvegetation,0.26963457712491445,"{""type"":""Point"",""coordinates"":[-121.75953112293199,36.81169850942553]}"
00000000000000000e7e,8102,1691410.4583333335,-0.088654086,1038.0833333333333,0.028153596445918083,-0.03750461,-0.1833896,11741,767051.625,-0.008821131,715.5,-0.037504365,-0.2193853,12656,11098,292998,-0.056730834,423.2083333333333,1320257.6666666665,0.078237317,894.5416666666666,2,woodyvegetation,0.43975617966885716,"{""type"":""Point"",""coordinates"":[-121.75953112293199,36.81169850942553]}"
00000000000000000e7f,8102,1691410.4583333335,-0.088654086,1038.0833333333333,0.028153596445918083,-0.03750461,-0.1833896,11741,767051.625,-0.008821131,715.5,-0.037504365,-0.2193853,12656,11098,292998,-0.056730834,423.2083333333333,1320257.6666666665,0.078237317,894.5416666666666,2,woodyvegetation,0.9583317305472654,"{""type"":""Point"",""coordinates"":[-121.75953112293199,36.81169850942553]}"
00000000000000000e80,6772,3980827.7916666665,-0.389272649,1745.5416666666667,0.046502836,-0.011781506,-0.24097736,11072,2181343.813,-0.288611518,1258.0208333333333,-0.011781422,-0.2520433,11336,10088,1359245.0833333333,-0.346021635,992.1666666666666,3432713.188,-0.279925975,1543.3958333333335,2,woodyvegetation,0.32013901207632933,"{""type"":""Point"",""coordinates"":[-121.75953112293199,36.81169850942553]}"
00000000000000000e81,6772,3980827.7916666665,-0.389272649,1745.5416666666667,0.046502836,-0.011781506,-0.24097736,11072,2181343.813,-0.288611518,1258.0208333333333,-0.011781422,-0.2520433,11336,10088,1359245.0833333333,-0.346021635,992.1666666666666,3432713.188,-0.279925975,1543.3958333333335,2,woodyvegetation,0.8536810790045475,"{""type"":""Point"",""coordinates"":[-121.75953112293199,36.81169850942553]}"
00000000000000000e82,7334,128207.22916666666,0.3643881550072154,312.9791666666667,0.059829939156770706,-0.003343833,-0.16739513,10283,37897.625,0.035174487,164.125,-0.003343807,-0.17064345,10352,9122,39097.54166666667,0.1872849168426094,175.75,330840.1875,0.3128536384974303,490.1875,2,woodyvegetation,0.053918431,"{""type"":""Point"",""coordinates"":[-121.75742642723476,36.810449961130566]}"
00000000000000000e83,7841,261144.625,0.21911709186263822,450.3333333333333,0.067568161,3.2910975E-4,-0.2158608,12158,2225464.916666667,0.21967300602527864,1338.4166666666667,3.291075918539289E-4,-0.215547,12150,10619,1199796.875,0.24531004576595938,978.3333333333333,568715.5833333334,0.31107143086146666,640.2916666666666,2,woodyvegetation,0.8719188759447988,"{""type"":""Point"",""coordinates"":[-121.75742642723476,36.810449961130566]}"
00000000000000000e84,7262,97506.625,-0.30806273,272.91666666666663,0.057402729988098145,-0.003144055,-0.18059239,10463,631450.625,0.042387302480367955,562.3333333333334,-0.003144031,-0.18363218,10529,9327,270481.99999999994,-0.088606187,371.20833333333337,203020.9583333333,-0.044650903,339.7083333333333,2,woodyvegetation,0.061311496,"{""type"":""Point"",""coordinates"":[-121.75742642723476,36.810449961130566]}"
00000000000000000e85,7563,116920.52083333333,-0.130366549,280.85416666666663,0.05060957,-0.013562908,-0.15108317,10255,101736,-0.197185358,233.24999999999997,-0.013562804,-0.1643094,10537,9267,33965.22916666667,-0.168329687,163.39583333333334,186496.91666666666,0.009650265,327.58333333333337,2,woodyvegetation,0.205242546,"{""type"":""Point"",""coordinates"":[-121.75742642723476,36.810449961130566]}"
00000000000000000e86,7563,116920.52083333333,-0.130366549,280.85416666666663,0.05060957,-0.013562908,-0.15108317,10255,101736,-0.197185358,233.24999999999997,-0.013562804,-0.1643094,10537,9267,33965.22916666667,-0.168329687,163.39583333333334,186496.91666666666,0.009650265,327.58333333333337,2,woodyvegetation,0.2849686986813571,"{""type"":""Point"",""coordinates"":[-121.75742642723476,36.810449961130566]}"
00000000000000000e87,8248,251616.1875,-0.30875115,424.9791666666667,0.090130046,0.07152357,-0.2749011,14502,3321559.813,-0.222423025,1560.6875,0.071523147,-0.20745651,12566,12104,903687.5208333333,-0.24042197,791.5208333333333,670343.7291666666,-0.302320758,699.5625,2,woodyvegetation,0.9663961120543458,"{""type"":""Point"",""coordinates"":[-121.75742642723476,36.810449961130566]}"
00000000000000000e88,8382,443149.6875,-0.355737344,571.8541666666667,0.057433214,0.046197206,-0.24203102,13735,2692170.708333333,-0.477336331,1459.5,0.046196923,-0.19804822,12522,12243,1338520.375,-0.444632786,1022.4999999999999,548533,-0.323661248,648.9583333333333,2,woodyvegetation,0.5371387972479383,"{""type"":""Point"",""coordinates"":[-121.75742642723476,36.810449961130566]}"
00000000000000000e89,8382,443149.6875,-0.355737344,571.8541666666667,0.057433214,0.046197206,-0.24203102,13735,2692170.708333333,-0.477336331,1459.5,0.046196923,-0.19804822,12522,12243,1338520.375,-0.444632786,1022.4999999999999,548533,-0.323661248,648.9583333333333,2,woodyvegetation,0.31095635168111724,"{""type"":""Point"",""coordinates"":[-121.75742642723476,36.810449961130566]}"
00000000000000000e8a,8382,443149.6875,-0.355737344,571.8541666666667,0.057433214,0.046197206,-0.24203102,13735,2692170.708333333,-0.477336331,1459.5,0.046196923,-0.19804822,12522,12243,1338520.375,-0.444632786,1022.4999999999999,548533,-0.323661248,648.9583333333333,2,woodyvegetation,0.774526303,"{""type"":""Point"",""coordinates"":[-121.75742642723476,36.810449961130566]}"
00000000000000000e8b,8382,443149.6875,-0.355737344,571.8541666666667,0.057433214,0.046197206,-0.24203102,13735,2692170.708333333,-0.477336331,1459.5,0.046196923,-0.19804822,12522,12243,1338520.375,-0.444632786,1022.4999999999999,548533,-0.323661248,648.9583333333333,2,woodyvegetation,0.12391733557233764,"{""type"":""Point"",""coordinates"":[-121.75742642723476,36.810449961130566]}"
00000000000000000e8c,7290,88678.1875,-0.155408062,266.8125,0.036346126,-0.011603172,-0.16742805,10222,450218.2708333333,-0.211802619,513.8958333333334,-0.011603082,-0.17868409,10462,9505,135607.79166666666,0.11435830608940702,313.91666666666663,243471.7708333333,0.21424520093492339,360.1875,2,woodyvegetation,0.5821990125604974,"{""type"":""Point"",""coordinates"":[-121.75742642723476,36.810449961130566]}"
00000000000000000e8d,7290,88678.1875,-0.155408062,266.8125,0.036346126,-0.011603172,-0.16742805,10222,450218.2708333333,-0.211802619,513.8958333333334,-0.011603082,-0.17868409,10462,9505,135607.79166666666,0.11435830608940702,313.91666666666663,243471.7708333333,0.21424520093492339,360.1875,2,woodyvegetation,0.405763127,"{""type"":""Point"",""coordinates"":[-121.75742642723476,36.810449961130566]}"
00000000000000000e8e,7563,116920.52083333333,-0.130366549,280.85416666666663,0.05060957,-0.013562908,-0.15108317,10255,101736,-0.197185358,233.24999999999997,-0.013562804,-0.1643094,10537,9267,33965.22916666667,-0.168329687,163.39583333333334,186496.91666666666,0.009650265,327.58333333333337,2,woodyvegetation,0.3527612811022812,"{""type"":""Point"",""coordinates"":[-121.75742642723476,36.810449961130566]}"
00000000000000000e8f,7716,586648.875,0.2545000904259825,591.0416666666666,0.063749395,0.007070959,-0.22147109,12106,2365587.9583333335,0.19298826323162419,1325.958333333333,0.007070912,-0.21473642,11936,10655,1160713.875,0.21304335274335828,927.9583333333333,911709.3958333334,0.3628515616250791,841.2708333333333,2,woodyvegetation,0.7882553461765321,"{""type"":""Point"",""coordinates"":[-121.75742642723476,36.810449961130566]}"
00000000000000000e90,7716,586648.875,0.2545000904259825,591.0416666666666,0.063749395,0.007070959,-0.22147109,12106,2365587.9583333335,0.19298826323162419,1325.958333333333,0.007070912,-0.21473642,11936,10655,1160713.875,0.21304335274335828,927.9583333333333,911709.3958333334,0.3628515616250791,841.2708333333333,2,woodyvegetation,0.027588477591887206,"{""type"":""Point"",""coordinates"":[-121.75742642723476,36.810449961130566]}"
00000000000000000e91,7716,586648.875,0.2545000904259825,591.0416666666666,0.063749395,0.007070959,-0.22147109,12106,2365587.9583333335,0.19298826323162419,1325.958333333333,0.007070912,-0.21473642,11936,10655,1160713.875,0.21304335274335828,927.9583333333333,911709.3958333334,0.3628515616250791,841.2708333333333,2,woodyvegetation,0.6242834349444456,"{""type"":""Point"",""coordinates"":[-121.75742642723476,36.810449961130566]}"
00000000000000000e92,7841,261144.625,0.21911709186263822,450.3333333333333,0.067568161,3.2910975E-4,-0.2158608,12158,2225464.916666667,0.21967300602527864,1338.4166666666667,3.291075918539289E-4,-0.215547,12150,10619,1199796.875,0.24531004576595938,978.3333333333333,568715.5833333334,0.31107143086146666,640.2916666666666,2,woodyvegetation,0.5037825666678447,"{""type"":""Point"",""coordinates"":[-121.75742642723476,36.810449961130566]}"
00000000000000000e93,7575,244309.41666666663,0.077179442,428.99999999999994,0.053878139704465866,0.07650399,-0.21229137,11658,2518367.041666667,0.12541712847387482,1278.6666666666665,0.076503429,-0.13802913,10001,10466,1506351.1249999998,0.24457224130775168,1080.9166666666667,1675807.7708333333,0.075182613,1040.6875,2,woodyvegetation,0.5191907775629984,"{""type"":""Point"",""coordinates"":[-121.75742642723476,36.810449961130566]}"
00000000000000000e94,6930,288849.2708333333,0.010187474631880356,397.52083333333326,0.03191378,-0.046320472,-0.17460695,9862,239860.375,-0.41443526,422.41666666666663,-0.046320114,-0.21915492,10820,9252,382160.8958333334,-0.233231529,518.0625,507498.25000000006,0.12019212493568554,520.3333333333334,2,woodyvegetation,0.5331252137043251,"{""type"":""Point"",""coordinates"":[-121.75742642723476,36.810449961130566]}"
00000000000000000e95,6930,288849.2708333333,0.010187474631880356,397.52083333333326,0.03191378,-0.046320472,-0.17460695,9862,239860.375,-0.41443526,422.41666666666663,-0.046320114,-0.21915492,10820,9252,382160.8958333334,-0.233231529,518.0625,507498.25000000006,0.12019212493568554,520.3333333333334,2,woodyvegetation,0.029361160104670714,"{""type"":""Point"",""coordinates"":[-121.75742642723476,36.810449961130566]}"
00000000000000000e96,6930,288849.2708333333,0.010187474631880356,397.52083333333326,0.03191378,-0.046320472,-0.17460695,9862,239860.375,-0.41443526,422.41666666666663,-0.046320114,-0.21915492,10820,9252,382160.8958333334,-0.233231529,518.0625,507498.25000000006,0.12019212493568554,520.3333333333334,2,woodyvegetation,0.7233415232854992,"{""type"":""Point"",""coordinates"":[-121.75742642723476,36.810449961130566]}"
00000000000000000e97,6930,288849.2708333333,0.010187474631880356,397.52083333333326,0.03191378,-0.046320472,-0.17460695,9862,239860.375,-0.41443526,422.41666666666663,-0.046320114,-0.21915492,10820,9252,382160.8958333334,-0.233231529,518.0625,507498.25000000006,0.12019212493568554,520.3333333333334,2,woodyvegetation,0.8014737055948555,"{""type"":""Point"",""coordinates"":[-121.75742642723476,36.810449961130566]}"
00000000000000000e98,6930,288849.2708333333,0.010187474631880356,397.52083333333326,0.03191378,-0.046320472,-0.17460695,9862,239860.375,-0.41443526,422.41666666666663,-0.046320114,-0.21915492,10820,9252,382160.8958333334,-0.233231529,518.0625,507498.25000000006,0.12019212493568554,520.3333333333334,2,woodyvegetation,0.31174121113869135,"{""type"":""Point"",""coordinates"":[-121.75742642723476,36.810449961130566]}"
00000000000000000e99,6930,288849.2708333333,0.010187474631880356,397.52083333333326,0.03191378,-0.046320472,-0.17460695,9862,239860.375,-0.41443526,422.41666666666663,-0.046320114,-0.21915492,10820,9252,382160.8958333334,-0.233231529,518.0625,507498.25000000006,0.12019212493568554,520.3333333333334,2,woodyvegetation,0.9625797788912407,"{""type"":""Point"",""coordinates"":[-121.75742642723476,36.810449961130566]}"
00000000000000000e9a,6930,288849.2708333333,0.010187474631880356,397.52083333333326,0.03191378,-0.046320472,-0.17460695,9862,239860.375,-0.41443526,422.41666666666663,-0.046320114,-0.21915492,10820,9252,382160.8958333334,-0.233231529,518.0625,507498.25000000006,0.12019212493568554,520.3333333333334,2,woodyvegetation,0.6599330757716431,"{""type"":""Point"",""coordinates"":[-121.75742642723476,36.810449961130566]}"
00000000000000000e9b,7859,903564.9375,0.22224463863487534,874.8125,0.091037817,0.0233194,-0.25002387,13099,2274562.2083333335,0.21510707558960707,1258,0.023319256,-0.22803399,12502,10913,1113727.7708333335,0.21397179341354314,943.7708333333334,546538.4375,0.2265137613934803,668.4375,2,woodyvegetation,0.33986426862689856,"{""type"":""Point"",""coordinates"":[-121.75742642723476,36.810449961130566]}"
00000000000000000e9c,7719,184472.9375,0.044602129,336.27083333333337,0.040003996,-0.023035422,-0.14853014,10412,1359484.5416666665,-0.03330383,882.5,-0.023035248,-0.17098056,10903,9611,381651.62499999994,0.11420403493540629,523.9583333333333,677406.9166666666,0.3118642643854675,671.9583333333333,2,woodyvegetation,0.25055570053896037,"{""type"":""Point"",""coordinates"":[-121.75742642723476,36.810449961130566]}"
00000000000000000e9d,7719,184472.9375,0.044602129,336.27083333333337,0.040003996,-0.023035422,-0.14853014,10412,1359484.5416666665,-0.03330383,882.5,-0.023035248,-0.17098056,10903,9611,381651.62499999994,0.11420403493540629,523.9583333333333,677406.9166666666,0.3118642643854675,671.9583333333333,2,woodyvegetation,0.17446275279449608,"{""type"":""Point"",""coordinates"":[-121.75742642723476,36.810449961130566]}"
00000000000000000e9e,7719,184472.9375,0.044602129,336.27083333333337,0.040003996,-0.023035422,-0.14853014,10412,1359484.5416666665,-0.03330383,882.5,-0.023035248,-0.17098056,10903,9611,381651.62499999994,0.11420403493540629,523.9583333333333,677406.9166666666,0.3118642643854675,671.9583333333333,2,woodyvegetation,0.33537224118595355,"{""type"":""Point"",""coordinates"":[-121.75742642723476,36.810449961130566]}"
00000000000000000e9f,7719,184472.9375,0.044602129,336.27083333333337,0.040003996,-0.023035422,-0.14853014,10412,1359484.5416666665,-0.03330383,882.5,-0.023035248,-0.17098056,10903,9611,381651.62499999994,0.11420403493540629,523.9583333333333,677406.9166666666,0.3118642643854675,671.9583333333333,2,woodyvegetation,0.9088568162419338,"{""type"":""Point"",""coordinates"":[-121.75742642723476,36.810449961130566]}"
00000000000000000ea0,7719,184472.9375,0.044602129,336.27083333333337,0.040003996,-0.023035422,-0.14853014,10412,1359484.5416666665,-0.03330383,882.5,-0.023035248,-0.17098056,10903,9611,381651.62499999994,0.11420403493540629,523.9583333333333,677406.9166666666,0.3118642643854675,671.9583333333333,2,woodyvegetation,0.46372036776224035,"{""type"":""Point"",""coordinates"":[-121.75742642723476,36.810449961130566]}"
00000000000000000ea1,7408,213067.85416666666,0.15039731162940662,399.27083333333337,0.037744954228401184,-0.021170042,-0.18405111,10750,536567.375,0.22984617715372435,607.5,-0.021169889,-0.20442463,11215,9968,280322.4375,0.2794413281184268,424.85416666666663,662094.1041666667,0.3079917348999621,700.4375,2,woodyvegetation,0.1430224091462866,"{""type"":""Point"",""coordinates"":[-121.75742642723476,36.810449961130566]}"
00000000000000000ea2,7457,281376.1875,0.011258206404992675,460.9375,0.058318954,-0.015771136,-0.18014403,10734,835893.625,0.12608924725701204,730.9583333333333,-0.015771019,-0.19536012,11078,9551,575903.3124999999,0.080082958,582.5625,231163.66666666666,0.088154988,378.8333333333333,2,woodyvegetation,0.11747354999552606,"{""type"":""Point"",""coordinates"":[-121.75742642723476,36.810449961130566]}"
00000000000000000ea3,7457,281376.1875,0.011258206404992675,460.9375,0.058318954,-0.015771136,-0.18014403,10734,835893.625,0.12608924725701204,730.9583333333333,-0.015771019,-0.19536012,11078,9551,575903.3124999999,0.080082958,582.5625,231163.66666666666,0.088154988,378.8333333333333,2,woodyvegetation,0.24388258934102303,"{""type"":""Point"",""coordinates"":[-121.75742642723476,36.810449961130566]}"
00000000000000000ea4,7457,281376.1875,0.011258206404992675,460.9375,0.058318954,-0.015771136,-0.18014403,10734,835893.625,0.12608924725701204,730.9583333333333,-0.015771019,-0.19536012,11078,9551,575903.3124999999,0.080082958,582.5625,231163.66666666666,0.088154988,378.8333333333333,2,woodyvegetation,0.2508843096704092,"{""type"":""Point"",""coordinates"":[-121.75742642723476,36.810449961130566]}"
00000000000000000ea5,9027,1102968.0208333333,-0.161721503,882.7708333333333,0.0583762,-0.03286462,-0.13439134,11830,632298.6875,-0.008335009,663.3541666666667,-0.032864402,-0.16652048,12634,10525,144549.58333333334,0.15341730593722303,330.4583333333333,597772.5625,-0.06620459,677.3124999999999,2,woodyvegetation,0.630974359,"{""type"":""Point"",""coordinates"":[-121.75742196813371,36.810445502029516]}"
00000000000000000ea6,7049,135291.8125,-0.211368803,308.5208333333333,0.044159684,0.003030016,-0.20088425,10593,101062.3125,-0.17824215,261.22916666666663,0.003029993,-0.19797474,10529,9697,78140.375,0.066256978,229.95833333333331,264573.8125,0.18637099483808336,454.4791666666667,2,woodyvegetation,0.005352254,"{""type"":""Point"",""coordinates"":[-121.75742196813371,36.810445502029516]}"
00000000000000000ea7,7207,63600.208333333336,0.3317769548328203,218.83333333333334,0.054886345,0.030780597,-0.18435943,10465,128088.625,0.009503975,290.625,0.030780353368306382,-0.15445533,9840,9376,59702.04166666667,-0.10767198,213,316312.375,0.15345647858520522,474.2916666666667,2,woodyvegetation,0.20714481948728136,"{""type"":""Point"",""coordinates"":[-121.75742196813371,36.810445502029516]}"
00000000000000000ea8,7163,680036.875,-0.066809266,643.0833333333334,0.049828872084617615,0.009290623,-0.18565257,10429,1144841.4583333333,-0.1145403,885.1666666666667,0.00929055,-0.17666666,10237,9439,221778.5208333333,-0.206168374,406.14583333333326,866505.0208333334,0.24392477865499224,653.4375,2,woodyvegetation,0.6313773670600815,"{""type"":""Point"",""coordinates"":[-121.75742196813371,36.810445502029516]}"
00000000000000000ea9,7579,1163830.4583333335,0.23781660606918498,834.5833333333333,0.046604894,0.007365339,-0.19930273,11352,1003731.5416666666,0.08660939,832.1666666666667,0.007365286,-0.19221956,11186,10341,205794.9375,0.18356295839859296,369.2291666666667,1483214.5208333333,0.22876001003609292,1019.7708333333333,2,woodyvegetation,0.39130214029303134,"{""type"":""Point"",""coordinates"":[-121.75742196813371,36.810445502029516]}"
00000000000000000eaa,7579,1163830.4583333335,0.23781660606918498,834.5833333333333,0.046604894,0.007365339,-0.19930273,11352,1003731.5416666666,0.08660939,832.1666666666667,0.007365286,-0.19221956,11186,10341,205794.9375,0.18356295839859296,369.2291666666667,1483214.5208333333,0.22876001003609292,1019.7708333333333,2,woodyvegetation,0.3887992208401556,"{""type"":""Point"",""coordinates"":[-121.75742196813371,36.810445502029516]}"
00000000000000000eab,6736,398417.0833333333,0.091532931,496.4583333333333,0.036245666444301605,-0.028933851,-0.15794738,9263,461374.75,-0.014522437,532.125,-0.028933608,-0.18603106,9815,8615,314198.2708333334,0.016552466,439.8125,578717.625,0.34515304224955057,612.4583333333333,2,woodyvegetation,0.13222553670195114,"{""type"":""Point"",""coordinates"":[-121.75742196813371,36.810445502029516]}"
00000000000000000eac,6736,398417.0833333333,0.091532931,496.4583333333333,0.036245666444301605,-0.028933851,-0.15794738,9263,461374.75,-0.014522437,532.125,-0.028933608,-0.18603106,9815,8615,314198.2708333334,0.016552466,439.8125,578717.625,0.34515304224955057,612.4583333333333,2,woodyvegetation,0.242965201,"{""type"":""Point"",""coordinates"":[-121.75742196813371,36.810445502029516]}"
00000000000000000ead,9793,2215511.7291666665,-0.283487168,1231.4375,0.059270236641168594,-0.06769369,-0.07748104,11438,495103.9375,-0.260334255,613.4791666666667,-0.067693246,-0.14441727,13099,10158,168194.125,0.079196168,366,2247923.2916666665,-0.322769469,1293.6666666666665,2,woodyvegetation,0.5316049507870195,"{""type"":""Point"",""coordinates"":[-121.75742196813371,36.810445502029516]}"
00000000000000000eae,7112,151087.1875,0.051875509,306.3958333333333,0.023509113118052483,-0.02979811,-0.14328736,9491,271222.62499999994,-0.093907052,434.25,-0.029797865,-0.17234959,10074,9055,130153.10416666667,-0.023038709,293.8125,448842.7083333333,0.1556995235435084,573.75,2,woodyvegetation,0.6039811728084764,"{""type"":""Point"",""coordinates"":[-121.75742196813371,36.810445502029516]}"
00000000000000000eaf,7265,201194.1458333333,0.026626283571545034,326.0208333333333,0.04960151,0.014905699,-0.15885146,10009,264935.6666666667,0.18706956794545623,422.16666666666663,0.014905578,-0.14428739,9715,9063,160014.25,0.3076432095798801,326.4583333333333,223328.875,-0.111772827,381.375,2,woodyvegetation,0.4767330088087022,"{""type"":""Point"",""coordinates"":[-121.75742196813371,36.810445502029516]}"
00000000000000000eb0,6809,74018.4375,-0.197725402,196.22916666666666,0.059432663,0.011251315,-0.17094849,9617,656214.7916666667,0.040658723,558.2083333333333,0.011251219758403715,-0.16000493,9403,8538,265027.9791666666,-0.015585565,399.22916666666663,298005.375,-0.004325623,439.0833333333333,2,woodyvegetation,0.1806286325774592,"{""type"":""Point"",""coordinates"":[-121.75742196813371,36.810445502029516]}"
00000000000000000eb1,6809,74018.4375,-0.197725402,196.22916666666666,0.059432663,0.011251315,-0.17094849,9617,656214.7916666667,0.040658723,558.2083333333333,0.011251219758403715,-0.16000493,9403,8538,265027.9791666666,-0.015585565,399.22916666666663,298005.375,-0.004325623,439.0833333333333,2,woodyvegetation,0.076960048,"{""type"":""Point"",""coordinates"":[-121.75742196813371,36.810445502029516]}"
00000000000000000eb2,6450,155686.2291666667,0.050047505,327.2708333333333,0.032205932,-0.014221144,-0.1619023,8942,183808.25,-0.176450521,367.875,-0.014221019,-0.17571884,9200,8384,144459.5625,0.037663019,306.4375,297589.8541666667,0.350255794,449.8958333333333,2,woodyvegetation,0.18690187953114767,"{""type"":""Point"",""coordinates"":[-121.75742196813371,36.810445502029516]}"
00000000000000000eb3,7665,433271.0833333333,-0.275511596,542.3333333333333,0.014657308347523212,-0.027069828,-0.12374964,9830,613340.3125,-0.432650993,647.8125,-0.027069613,-0.15031593,10377,9546,446998.7083333333,-0.40547416,587.625,645267.1458333334,0.068818386,636.4375,2,woodyvegetation,0.6637213547124611,"{""type"":""Point"",""coordinates"":[-121.75742196813371,36.810445502029516]}"
00000000000000000eb4,7665,433271.0833333333,-0.275511596,542.3333333333333,0.014657308347523212,-0.027069828,-0.12374964,9830,613340.3125,-0.432650993,647.8125,-0.027069613,-0.15031593,10377,9546,446998.7083333333,-0.40547416,587.625,645267.1458333334,0.068818386,636.4375,2,woodyvegetation,0.2936467956785205,"{""type"":""Point"",""coordinates"":[-121.75742196813371,36.810445502029516]}"
00000000000000000eb5,7633,172101.60416666666,-0.045071889,340.72916666666663,0.019934948533773422,-0.008668162,-0.120318085,9721,390163.24999999994,-0.321436253,473.16666666666663,-0.008668092,-0.12885186,9891,9341,55644.6875,0.14759357201368586,203.97916666666666,144104.7083333333,-0.143057832,324.54166666666663,2,woodyvegetation,0.38179556946468507,"{""type"":""Point"",""coordinates"":[-121.75742196813371,36.810445502029516]}"
00000000000000000eb6,6759,492755.4583333334,-0.010193332,542,0.038619556,0.007321811,-0.1987434,10112,217710.06249999997,-0.053664957,369.5625,0.007321753,-0.19170055,9965,9360,115659.3125,0.1949814454251851,288.10416666666663,751206,0.008699026,715.625,2,woodyvegetation,0.9428118308762226,"{""type"":""Point"",""coordinates"":[-121.75742196813371,36.810445502029516]}"
00000000000000000eb7,6759,492755.4583333334,-0.010193332,542,0.038619556,0.007321811,-0.1987434,10112,217710.06249999997,-0.053664957,369.5625,0.007321753,-0.19170055,9965,9360,115659.3125,0.1949814454251851,288.10416666666663,751206,0.008699026,715.625,2,woodyvegetation,0.030893209282928047,"{""type"":""Point"",""coordinates"":[-121.75742196813371,36.810445502029516]}"
00000000000000000eb8,7343,50013.72916666667,0.043106132,188.3125,0.055134702,0.015989566,-0.17766953,10516,129358.6875,-0.095035363,288.4375,0.015989442,-0.16214058,10185,9417,125277.85416666667,0.045412552,307.5625,269921.5,-0.212813737,443.29166666666663,2,woodyvegetation,0.8019217177803446,"{""type"":""Point"",""coordinates"":[-121.75742196813371,36.810445502029516]}"
00000000000000000eb9,7100,160273.70833333334,-0.051040399,326.0833333333333,0.070764981,0.012499373,-0.173698,10085,277855.875,0.079769555,425.20833333333326,0.012499272130739375,-0.16154936,9836,8752,147018.5208333333,0.042703606582260835,308.3125,141299.95833333334,0.2888292650722777,311.875,2,woodyvegetation,0.2634767867939585,"{""type"":""Point"",""coordinates"":[-121.75742196813371,36.810445502029516]}"
00000000000000000eba,7940,504403.5416666666,0.15560640536592169,603.6666666666666,0.050197054,-0.047009554,-0.121000774,10126,1149426.188,0.11509352872999276,839.1458333333333,-0.047009199,-0.16706006,11125,9158,98840.68749999999,0.12831434371333417,253.22916666666666,621881.7708333333,0.19839900288353401,645.8125,2,woodyvegetation,0.6656748359491598,"{""type"":""Point"",""coordinates"":[-121.75742196813371,36.810445502029516]}"
00000000000000000ebb,8089,586088.3125,0.048889462,678.8958333333333,0.043519307,-0.037987903,-0.1548869,11054,838551.4791666666,-0.163855795,784.2708333333334,-0.037987639,-0.1917466,11927,10132,120828.875,0.004265823,296.91666666666663,556928.9791666666,-0.11799761,650.5208333333334,2,woodyvegetation,0.9314878863334538,"{""type"":""Point"",""coordinates"":[-121.75742196813371,36.810445502029516]}"
00000000000000000ebc,7476,526418.125,0.05680121,565.4583333333334,0.052104104310274124,-0.004788392,-0.15829769,10288,698569.9791666666,-0.063436721,700.3125,-0.004788355,-0.16296254,10387,9269,370770.6875,-0.037801321,498.77083333333337,521960.9583333333,0.039289164,527.4166666666666,2,woodyvegetation,0.6836958841720916,"{""type"":""Point"",""coordinates"":[-121.75742196813371,36.810445502029516]}"
00000000000000000ebd,6381,652849.3541666667,0.13752116533120864,653.6041666666667,0.012829651,-0.053665575,-0.14389212,8526,860661.8541666666,-0.060115216,748.4375,-0.053665099,-0.19604385,9493,8310,431963.8958333333,0.15598993610093986,555.9791666666666,585623.0208333333,0.091815711,620.1458333333333,2,woodyvegetation,0.21718211579685098,"{""type"":""Point"",""coordinates"":[-121.75742196813371,36.810445502029516]}"
00000000000000000ebe,7022,578418.8958333334,0.10452778713663619,591.1875,0.091262914,0.036198236,-0.21790946,10935,1286987.0208333333,0.027824992098486934,916.3958333333334,0.036197963059125864,-0.18315594,10171,9106,222115.89583333337,0.031367229,380.9375,429492.1041666666,0.3283933452124217,527.8958333333334,2,woodyvegetation,0.4354295999627209,"{""type"":""Point"",""coordinates"":[-121.75742196813371,36.810445502029516]}"
00000000000000000ebf,7343,238051.02083333334,-0.107321899,395.4375,0.045193803,-0.02947033,-0.14071734,9748,385005.9375,-0.146525218,511.39583333333337,-0.029470096,-0.16948481,10340,8905,155712.25,-0.345699641,325.20833333333337,409503.02083333326,-0.231295667,537.2708333333333,2,woodyvegetation,0.21069247695689863,"{""type"":""Point"",""coordinates"":[-121.75742196813371,36.810445502029516]}"
00000000000000000ec0,7247,398757.89583333326,0.10291558451037644,498.8125,0.052799121,-0.022623051,-0.13920893,9591,584639.2916666667,0.071647466,616.125,-0.022622867,-0.16132392,10035,8629,315389.20833333326,0.13929046659708622,447.75,211582.8958333333,0.2273752317583501,378.7708333333333,2,woodyvegetation,0.3726917174081532,"{""type"":""Point"",""coordinates"":[-121.75742196813371,36.810445502029516]}"
00000000000000000ec1,7247,398757.89583333326,0.10291558451037644,498.8125,0.052799121,-0.022623051,-0.13920893,9591,584639.2916666667,0.071647466,616.125,-0.022622867,-0.16132392,10035,8629,315389.20833333326,0.13929046659708622,447.75,211582.8958333333,0.2273752317583501,378.7708333333333,2,woodyvegetation,0.5335140485028801,"{""type"":""Point"",""coordinates"":[-121.75742196813371,36.810445502029516]}"
